ID	TIME	GEO	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
Pays-Bas2008	2008	Pays-Bas	1620.43	711.11	149.75	729.9	29.68	938.43	754.67	10.65	13.66	159.44	66.62	NA	NA	150.81	166.2	3650.72	124.26	162.75	0.91	1153.26	113.74	334.19	NA	29.9	440.9	234.52	469.85	309.93	0	NA
Pays-Bas2009	2009	Pays-Bas	1703.3	736.34	169.05	766.96	30.95	975.82	780.01	11.37	14.64	169.8	70.12	NA	NA	165.02	164.46	3777.28	125.91	166.35	1.76	1187.27	115.01	346.05	NA	25.86	457.18	243.18	465.69	306.34	0	NA
Pays-Bas2010	2010	Pays-Bas	1777.15	757.05	190.51	797.73	31.87	1003.93	812.65	11.45	15.12	164.7	72.73	NA	NA	169.4	162.5	3906.64	125.47	170.89	2.17	1211.41	117.73	349.13	NA	40.09	NA	704.45	NA	284.63	0	NA
Pays-Bas2011	2011	Pays-Bas	1782.5	717.27	206.19	826.39	32.65	1047.12	845.88	11.96	16.12	173.17	76.24	NA	NA	162.46	170.23	3986.96	139.58	173.69	2.53	1224.94	117.71	354.11	NA	34.75	NA	718.37	NA	279.45	0	NA
Pays-Bas2012	2012	Pays-Bas	1822.97	733.98	218.71	837.27	33.01	1152.45	928.73	13.03	17.37	193.32	76.97	NA	NA	161.61	167.89	4107.23	144.05	181.3	1.09	1285.57	133.01	365.73	NA	66.26	NA	720.57	424.52	365.1	47.47	11.94
Pays-Bas2013	2013	Pays-Bas	1873.41	738.17	218.86	883.65	32.73	1172.56	938	13.05	20.07	201.45	77.82	NA	NA	156.38	171.38	4159.65	145.78	185.56	3.14	1281.1	138.19	366.36	NA	80.59	NA	695.95	418.4	361.23	45.14	12.03
Pays-Bas2014	2014	Pays-Bas	1896.94	734.9	206.02	921.19	34.84	1176.3	927.18	13.46	20.23	215.43	80.43	NA	NA	159.45	177.21	4207.78	151.86	190.64	1.06	1214.67	141.83	336.8	NA	71.01	NA	665.03	NA	NA	NA	NA
Pays-Bas2015	2015	Pays-Bas	1966.92	750.63	201.24	980.59	34.47	1102.46	851.23	8.53	17.67	225.02	80.57	NA	NA	147.41	175.18	4205.23	156.38	192.76	0.88	1250.91	126.93	338.98	NA	63.9	NA	721.11	351.81	303.7	36.87	11.24
Pays-Bas2016	2016	Pays-Bas	2024.72	764.86	202.67	1022.54	34.65	1119.32	855.58	8.81	17.79	237.12	80.1	NA	NA	150.37	170.6	4284.32	158.89	194.79	NA	1166.43	126.86	343.72	NA	67.9	NA	627.96	343.89	300.5	31.96	11.43
Pays-Bas2017	2017	Pays-Bas	2056.66	773.05	206.41	1042.23	34.97	1151.22	881.99	8.86	19.13	241.25	80.49	NA	NA	145.73	168.92	4345.73	160.96	197.26	NA	1180.14	126.1	350.31	NA	72.15	NA	631.59	332.06	292.14	29.23	10.69
Pologne1992	1992	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	620.56	NA	NA
Pologne1993	1993	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	584.08	NA	NA
Pologne1994	1994	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	580.91	NA	NA
Pologne1995	1995	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	576.14	NA	NA
Pologne1996	1996	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	573.29	NA	NA
Pologne1997	1997	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	563.79	NA	NA
Pologne1998	1998	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	552.8	NA	NA
Pologne1999	1999	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	532.78	NA	NA
Pologne2000	2000	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	515.13	NA	NA
Pologne2001	2001	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	506.72	NA	NA
Pologne2002	2002	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	489.33	NA	NA
Pologne2003	2003	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	667.9	486.23	40.71	NA
Pologne2004	2004	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	666.81	478.58	41.51	NA
Pologne2005	2005	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652.06	468.87	39.02	NA
Pologne2006	2006	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	647.2	465.22	37.27	NA
Pologne2007	2007	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	642.38	461.58	36.81	NA
Pologne2008	2008	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.83	171.29	2.24	NA	NA	NA	NA	NA	NA	NA	661.95	441.12	7.01	NA
Pologne2009	2009	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.48	173	1.82	NA	NA	NA	NA	NA	NA	NA	666.54	439.47	5.04	NA
Pologne2010	2010	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.96	172.74	1.53	NA	NA	NA	NA	NA	NA	NA	660.98	498.35	4.93	157.7
Pologne2011	2011	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.16	183.11	2.01	NA	NA	NA	NA	NA	NA	NA	662.79	495.35	5.2	162.25
Pologne2012	2012	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.22	190.16	2.52	NA	NA	NA	NA	NA	NA	NA	662.98	495.74	3.56	163.68
Pologne2013	2013	Pologne	371.41	209.65	11.9	138.26	11.6	39.08	7.72	0.08	0.01	31.27	31.19	68.09	73.34	17.07	17.27	661.57	33.77	190.32	2.39	NA	NA	NA	NA	NA	NA	NA	660.84	494.43	1.91	164.49
Pologne2014	2014	Pologne	382.55	214.58	12.25	143.79	11.94	38.56	7.12	0.08	0.02	31.35	31.94	69.84	72.89	18.28	15.45	675.61	36.16	194.53	2.6	NA	NA	NA	NA	NA	NA	NA	662.7	495.48	1.43	165.79
Pologne2015	2015	Pologne	414.78	229.79	13.01	158.4	13.58	41.99	7.51	0.08	0.02	34.39	33.6	71.88	76.31	19.26	11.82	718.15	38.48	194.33	2.41	NA	NA	NA	NA	NA	NA	NA	663.47	491.27	1.33	170.87
Pologne2016	2016	Pologne	419.1	230.36	12.43	162.67	13.64	42.46	7.55	0.08	0.01	34.82	35.13	71.48	77.26	22.74	14.58	731.01	42.28	199.31	NA	NA	NA	NA	NA	NA	NA	NA	664.04	491.76	1.23	171.05
Pologne2017	2017	Pologne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.89	195.86	NA	NA	NA	NA	NA	NA	NA	NA	662.38	485.14	1.72	175.52
Portugal1992	1992	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	197.73	88.92	NA	NA	NA	NA	NA	NA	NA	NA	400.65	NA	NA	NA
Portugal1993	1993	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169.46	118.46	NA	NA	NA	NA	NA	NA	NA	NA	395.5	NA	NA	NA
Portugal1994	1994	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161.97	127.81	NA	NA	NA	NA	NA	NA	NA	NA	392.52	NA	NA	NA
Portugal1995	1995	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	150.92	142.15	NA	NA	NA	NA	NA	NA	NA	NA	391.87	NA	NA	NA
Portugal1996	1996	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148.74	152.12	NA	NA	NA	NA	NA	NA	NA	NA	398.44	NA	NA	NA
Portugal1997	1997	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147.67	157.31	NA	NA	NA	NA	NA	NA	NA	NA	392.92	NA	NA	NA
Portugal1998	1998	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148.42	162.1	NA	NA	NA	NA	NA	NA	NA	NA	385.62	NA	NA	NA
Portugal1999	1999	Portugal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	151.78	160.83	NA	NA	NA	NA	NA	NA	NA	NA	374.46	369.26	NA	3.88
Portugal2000	2000	Portugal	584.91	239.93	34.45	305.06	5.46	12.96	8.97	NA	NA	3.99	82.31	NA	NA	27.22	19.52	1045.57	152.79	167.69	NA	NA	NA	NA	NA	NA	NA	NA	370.9	366.19	NA	3.77
Portugal2001	2001	Portugal	613.59	241.12	27.92	338.21	6.35	13.68	9.28	NA	NA	4.4	89.36	NA	NA	28.44	19.31	1101.54	156.18	169.34	NA	NA	NA	NA	NA	NA	NA	NA	364.86	358.98	NA	4.08
Portugal2002	2002	Portugal	655.68	260.4	30.72	358.09	6.48	14.79	10.24	NA	NA	4.55	94.83	NA	NA	30.06	17.88	1171.49	157.78	171.12	NA	NA	NA	NA	NA	NA	NA	NA	356.65	351.15	NA	3.79
Portugal2003	2003	Portugal	706.67	286	29.69	386.25	4.73	14.37	9.87	NA	NA	4.5	103.68	NA	NA	30.61	17.4	1243.95	160.55	173.48	NA	NA	NA	NA	NA	NA	NA	NA	358.16	352.52	NA	3.99
Portugal2004	2004	Portugal	766.68	290.49	35.63	432.02	8.54	15.26	10.45	NA	NA	4.81	114.21	NA	NA	32.68	22.36	1351	163.7	177.94	NA	NA	NA	NA	NA	NA	NA	NA	358.91	353.09	NA	4.29
Portugal2005	2005	Portugal	817.31	301.49	45.41	461.66	8.75	15.66	10.95	NA	NA	4.71	117.94	NA	NA	33.33	22.75	1424.91	168.64	181.52	0	NA	NA	NA	NA	NA	NA	NA	355.81	348.67	NA	4.37
Portugal2006	2006	Portugal	826.27	293.61	45.59	479.53	7.54	16.76	11.17	NA	NA	5.59	116.09	NA	NA	30.39	25.87	1443.49	172.44	184.79	0	NA	NA	NA	NA	NA	NA	NA	347.88	341.44	NA	4.27
Portugal2007	2007	Portugal	862.19	287.01	62.8	506.69	5.69	19.56	13.65	NA	NA	5.92	123.74	NA	NA	32.3	27.14	1508.83	178.34	187.54	0	NA	NA	NA	NA	NA	NA	NA	343.55	335.93	NA	4.38
Portugal2008	2008	Portugal	906.8	291.53	64.69	545.22	5.36	21.7	15.18	NA	NA	6.52	135.56	NA	NA	35.49	28.09	1584.47	185.05	190.32	0	NA	NA	NA	NA	NA	NA	NA	339.1	332.69	NA	3.52
Portugal2009	2009	Portugal	959.67	280.25	77.38	596.23	5.81	25.63	18.24	NA	NA	7.39	136.28	NA	NA	34.94	27.21	1640.05	191.34	194.76	0	NA	NA	NA	NA	NA	NA	NA	337.19	330.25	NA	4.05
Portugal2010	2010	Portugal	989.62	274.44	77.5	632.13	5.55	28.36	20.47	NA	NA	7.88	132.08	NA	NA	35.43	31.64	1671.05	200.23	198.2	0	NA	NA	NA	NA	NA	NA	NA	337.14	329.01	NA	4.2
Portugal2011	2011	Portugal	946.38	258.33	76.16	606.63	5.27	31.03	23.28	NA	NA	7.75	124.96	NA	NA	34.07	31.89	1590.4	207.6	204.65	0	NA	NA	NA	NA	NA	NA	NA	337.21	330.21	NA	4.92
Portugal2012	2012	Portugal	913.04	256.48	88.56	562.85	5.15	33.22	25.35	NA	NA	7.87	119.44	NA	NA	30.06	29.88	1497.15	210.42	213.65	0	NA	NA	NA	NA	NA	NA	NA	340.61	334.05	NA	3.97
Portugal2013	2013	Portugal	916.99	256.75	92.03	563.19	5.02	34.85	26.77	NA	NA	8.08	117.96	NA	NA	26.28	29.84	1479.99	217.49	222.49	0	NA	NA	NA	NA	NA	NA	NA	339.27	331.62	NA	4.25
Portugal2014	2014	Portugal	930.65	260.51	93.18	571.96	5	38.16	30.08	NA	NA	8.08	120.46	NA	NA	26.87	29.39	1501.36	228.32	228.1	0	NA	NA	NA	NA	NA	NA	NA	331.91	325.17	NA	4.27
Portugal2015	2015	Portugal	958.97	258.61	106.04	589.09	5.24	40.46	32.62	NA	NA	7.84	129.11	NA	NA	27.52	29.64	1557.45	240.78	234.56	0	NA	NA	NA	NA	NA	NA	NA	336.84	323.26	NA	5.68
Portugal2016	2016	Portugal	1015.7	265.89	110.15	633.83	5.84	42.91	34.45	NA	NA	8.46	131.4	NA	NA	28.23	31.78	1632.26	252.77	241.2	NA	NA	NA	NA	NA	NA	NA	NA	339.33	325	NA	5.62
Portugal2017	2017	Portugal	1061.75	277.07	113.56	664.92	6.2	45.48	36.53	NA	NA	8.96	134.37	NA	NA	29.82	33.53	1694.76	262.87	248.94	NA	NA	NA	NA	NA	NA	NA	NA	339.34	324.72	NA	5.3
Roumanie1992	1992	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	786	590.57	105.33	NA
Roumanie1993	1993	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	786.71	572.65	124.37	NA
Roumanie1994	1994	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.85	55.4	NA	NA	NA	NA	NA	NA	NA	NA	769.46	561.43	119.16	NA
Roumanie1995	1995	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	764.01	555.34	120.21	NA
Roumanie1996	1996	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	755.8	545.15	122.03	NA
Roumanie1997	1997	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	737.83	524.6	124.03	NA
Roumanie1998	1998	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.46	64.66	NA	NA	NA	NA	NA	NA	NA	NA	730.99	524.69	117.8	NA
Roumanie1999	1999	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	757.44	519.61	148.96	NA
Roumanie2000	2000	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	769.31	537.58	150.19	NA
Roumanie2001	2001	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	783.4	548.15	152.46	NA
Roumanie2002	2002	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.16	77.59	NA	NA	NA	NA	NA	NA	NA	NA	766.4	527.92	155.49	NA
Roumanie2003	2003	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	674.36	451.62	146.54	NA
Roumanie2004	2004	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.81	82.95	NA	NA	NA	NA	NA	NA	NA	NA	673.72	442.97	154.82	NA
Roumanie2005	2005	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.35	82.8	NA	NA	NA	NA	NA	NA	NA	NA	677.3	455.77	107.17	38.93
Roumanie2006	2006	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.29	135.13	NA	NA	NA	NA	NA	NA	NA	NA	674.13	456.1	103.39	37.31
Roumanie2007	2007	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.33	144.36	NA	NA	103.81	4.29	330.32	184.29	53.33	10.01	653.87	447.69	92.47	36.79
Roumanie2008	2008	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86.3	147.35	NA	NA	112.08	8.6	296.82	197.39	54.31	10.61	656.92	450.47	90.06	39.36
Roumanie2009	2009	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.01	151.56	5.54	727.12	104.59	15.19	276.92	191.27	131.56	7.59	662.01	515.91	103.68	42.43
Roumanie2010	2010	Roumanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84.94	151.92	6.38	731.5	118.14	19.72	255.94	186.38	122.18	29.13	628.49	485.27	102.33	40.89
Roumanie2011	2011	Roumanie	132.25	79.8	22.36	29.71	0.38	15.59	11.93	0	0.05	3.61	14.47	74.86	41.45	4.02	10.71	307.69	85.37	161.09	6.41	726.07	123.04	24.27	253.42	182.58	115.72	27.03	631.03	471.74	110.33	48.96
Roumanie2012	2012	Roumanie	141.75	80.29	29.5	31.45	0.5	17.11	13.3	0.04	0.05	3.73	13.72	75.98	36.41	3.69	10.39	313.18	83.46	177.59	6.53	750.27	129.16	35.17	253.64	186.21	118.51	27.58	659.6	489.09	117.69	52.83
Roumanie2013	2013	Roumanie	161.63	94.65	30.75	35.78	0.46	18.94	14.57	0.06	0.1	4.2	15.3	104.54	39.13	5.7	10.87	373.66	79.68	184.68	6.52	761.25	130.16	41.13	254.97	186.37	118.16	30.47	667.31	495.03	114.46	57.82
Roumanie2014	2014	Roumanie	171.99	97.26	34.49	39.76	0.47	20.57	16	0.05	0.06	4.46	17.91	93.25	37.99	6.71	11.64	380.14	79.06	190.77	6.91	775.1	132.44	45	257.1	189.6	118.92	32.05	671.15	500.01	111.16	59.98
Roumanie2015	2015	Roumanie	183.91	103.83	35.46	44.01	0.62	23.32	16.08	0.04	2.28	4.93	20.85	90.41	39.88	8.44	9.78	399.83	77.06	199.52	6.86	809.58	137.32	48.36	265.9	197.14	126.68	34.19	679.12	503.17	115.21	60.73
Roumanie2016	2016	Roumanie	204.24	120.36	35.82	47.41	0.64	27.79	18.84	0.04	2.84	6.07	23.38	92.98	36.61	7.14	10.78	431.88	77.2	206.9	NA	844.04	140.42	51.32	277.52	209.87	127.42	37.48	683.99	516.56	104.34	63.08
Roumanie2017	2017	Roumanie	254.32	151.66	48.06	53.93	0.67	31.03	21.85	0.01	2.89	6.27	29.03	81.87	41.9	8.63	16.21	493.78	76.68	216	NA	890.49	145.32	54.82	290.49	222.24	137.83	39.8	689.21	525.33	99.61	64.26
Royaume-Uni1992	1992	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1993	1993	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1994	1994	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1995	1995	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1996	1996	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1997	1997	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1998	1998	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni1999	1999	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Royaume-Uni2000	2000	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.39	132.84	NA	NA	NA	NA	NA	NA	NA	NA	407.77	NA	NA	NA
Royaume-Uni2001	2001	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.13	137.05	NA	NA	NA	NA	NA	NA	NA	NA	403.66	NA	NA	NA
Royaume-Uni2002	2002	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.81	143.49	NA	NA	NA	NA	NA	NA	NA	NA	397.85	NA	NA	NA
Royaume-Uni2003	2003	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.82	150.26	NA	NA	NA	NA	NA	NA	NA	NA	394.84	NA	NA	NA
Royaume-Uni2004	2004	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.56	161.57	NA	NA	NA	NA	NA	NA	NA	NA	385.74	NA	NA	NA
Royaume-Uni2005	2005	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.18	167.57	9.56	NA	NA	NA	NA	NA	NA	NA	372.31	NA	NA	NA
Royaume-Uni2006	2006	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.25	172.54	10.36	NA	NA	NA	NA	NA	NA	NA	354.19	NA	NA	NA
Royaume-Uni2007	2007	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.97	175	10.88	NA	NA	NA	NA	NA	NA	NA	338.85	NA	NA	NA
Royaume-Uni2008	2008	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.8	181.02	11.6	NA	NA	NA	NA	NA	NA	NA	333.26	NA	NA	NA
Royaume-Uni2009	2009	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.38	185.74	11.42	NA	NA	NA	NA	NA	NA	NA	326.49	NA	NA	NA
Royaume-Uni2010	2010	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.5	188.05	11.67	NA	NA	NA	NA	NA	NA	NA	292.88	NA	NA	NA
Royaume-Uni2011	2011	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.78	190.45	11.86	NA	NA	NA	NA	NA	NA	NA	287.66	NA	NA	NA
Royaume-Uni2012	2012	Royaume-Uni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.51	191.62	11.84	NA	NA	NA	NA	NA	NA	NA	280.75	NA	NA	NA
Royaume-Uni2013	2013	Royaume-Uni	NA	NA	NA	NA	NA	591.9	405.3	0.62	2.65	183.33	56.82	243.93	93.21	160.72	76.98	3158.36	77.77	193.53	12.04	NA	NA	NA	NA	NA	NA	NA	275.68	NA	NA	NA
Royaume-Uni2014	2014	Royaume-Uni	NA	NA	NA	NA	NA	635.2	428	0.7	3.09	203.42	62.66	262.69	106.81	180.82	80.22	3455.3	78.32	196.63	13.29	NA	NA	NA	NA	NA	NA	NA	272.94	NA	NA	NA
Royaume-Uni2015	2015	Royaume-Uni	NA	NA	NA	NA	NA	723.26	480.8	0.8	3.89	237.78	69.84	301.78	110.87	207.86	82.14	3885.57	77.05	200.75	13.16	NA	NA	NA	NA	NA	NA	NA	261.06	NA	NA	NA
Royaume-Uni2016	2016	Royaume-Uni	NA	NA	NA	NA	NA	665.44	442.54	0.61	2.97	219.32	63.72	268.67	105.64	190.5	57.47	3552.8	76.33	202.19	13.34	NA	NA	NA	NA	NA	NA	NA	257.48	NA	NA	NA
Royaume-Uni2017	2017	Royaume-Uni	NA	NA	NA	NA	NA	638.24	424.32	0.56	2.64	210.72	62.35	250.78	110.78	178.47	60.82	3408.88	75.42	206.02	NA	NA	NA	NA	NA	NA	NA	NA	253.7	211.4	NA	NA
Slovenie1992	1992	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	592.99	574.71	0	NA
Slovenie1993	1993	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	579.39	561.07	0	NA
Slovenie1994	1994	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	577.7	559.35	0	NA
